,ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
343,A-344,2,2019-10-03 19:48:00,2019-10-03 20:42:00,34.044212,-118.169844,34.044212,-118.169844,0.0,At I-710 - Accident.,,I-710 N,R,Monterey Park,Los Angeles,CA,91754,US,US/Pacific,KCQT,2019-10-03 19:52:00,68.0,68.0,56.0,29.71,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
344,A-345,2,2020-03-04 14:42:00,2020-03-04 15:35:32,38.684384,-121.72836,38.684384,-121.72836,0.0,At E Main St - Accident.,2036.0, E Beamer St,R,Woodland,Yolo,CA,95776-6213,US,US/Pacific,KSMF,2020-03-04 14:53:00,75.0,75.0,34.0,30.01,10.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
345,A-346,2,2020-01-24 18:41:48,2020-01-24 22:41:48,45.93963,-123.91922,45.93963,-123.91922,0.0,At US-26/Sunset Hwy - Accident.,,Highway 101,R,Seaside,Clatsop,OR,97138,US,US/Pacific,KAST,2020-01-24 18:52:00,52.0,52.0,82.0,29.97,9.0,S,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
346,A-347,2,2017-02-15 18:13:02,2017-02-15 18:42:13,28.51001,-81.248032,,,0.01,2 Right lane blocked due to accident on FL-552 Curry Ford Rd Westbound before FL-417.,,Curry Ford Rd,R,Orlando,Orange,FL,32829,US,US/Eastern,KMCO,2017-02-15 17:53:00,75.0,,69.0,29.77,10.0,WSW,20.7,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
347,A-348,2,2020-10-14 12:12:00,2020-10-14 23:39:00,42.153564,-87.988268,42.153543,-87.985049,0.165,Stationary traffic from IL-53 (Lake Cook Rd) to N Arlington Heights Rd (W Lake Cook Rd) due to accident roadwork.,4299.0, N Highland Ln,R,Arlington Heights,Cook,IL,60004,US,US/Central,KPWK,2020-10-14 11:52:00,64.0,64.0,40.0,29.12,10.0,S,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
348,A-349,3,2019-02-11 05:17:13,2019-02-11 05:46:52,39.250969,-76.681099,39.250969,-76.681099,0.0,Left hand shoulder blocked due to accident on I-95 Northbound after Exits 49A 49B I-695.,,I-95 S,R,Halethorpe,Baltimore County,MD,21227,US,US/Eastern,KBWI,2019-02-11 05:08:00,32.0,28.7,96.0,30.26,2.5,ENE,3.5,0.02,Light Freezing Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
349,A-350,4,2020-01-08 12:08:49,2020-01-08 12:38:35,39.07931,-94.49073,39.08458,-94.48901,0.376,Closed at MO-78/23rd St/Exit 61 - Road closed due to accident.,,I-435 N,R,Kansas City,Jackson,MO,64129,US,US/Central,KMKC,2020-01-08 11:54:00,41.0,34.0,41.0,29.36,10.0,E,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
350,A-351,2,2020-09-22 16:49:56,2020-09-22 18:23:28,30.44211,-91.0401,30.44211,-91.0401,0.0,Accident on LA-426 Old Hammond Hwy at Elwick Dr.,12401.0,Old Hammond Hwy,L,Baton Rouge,East Baton Rouge,LA,70816-1021,US,US/Central,KBTR,2020-09-22 16:53:00,77.0,77.0,82.0,29.88,10.0,ESE,14.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
351,A-352,2,2020-12-21 01:30:00,2020-12-21 05:06:21,40.284412,-79.39363,40.284471,-79.393117,0.027,Multi vehicle crash on US 30 both directions at MAMMOTH PARK RD. There is a traffic disruption.,,State Route 981,R,Latrobe,Westmoreland,PA,15650,US,US/Eastern,KLBE,2020-12-21 01:35:00,36.0,36.0,100.0,28.66,4.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
352,A-353,2,2018-10-26 16:30:14,2018-10-26 17:00:00,41.668731,-72.844148,41.66948,-72.83454,0.499,Between CT-10/Queen St/Exit 32 and Crooked St/Exit 34 - Accident. Right lane blocked.,,I-84 E,R,Plainville,Hartford,CT,06062,US,US/Eastern,KMMK,2018-10-26 16:53:00,48.0,,44.0,30.11,10.0,SSW,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
353,A-354,4,2019-07-11 18:25:32,2019-07-11 18:55:27,40.776439,-73.467088,40.776436,-73.467016,0.004,Closed between Hope Dr and Manetto Hill Rd/Plainview Rd - Road closed due to accident.,2.0, Manetto Hill Rd,L,Plainview,Nassau,NY,11803-1309,US,US/Eastern,KFRG,2019-07-11 18:53:00,75.0,75.0,87.0,29.72,10.0,S,12.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
354,A-355,2,2020-11-12 20:03:00,2020-11-12 23:27:38,32.475221999999995,-93.797218,32.474621,-93.797212,0.042,Incident on JEWELLA near GREENWOOD RD Drive with caution.,3598.0, Greenwood Rd,R,Shreveport,Caddo,LA,71109-5233,US,US/Central,KSHV,2020-11-12 19:53:00,63.0,63.0,75.0,29.83,10.0,SE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
355,A-356,3,2017-10-11 09:44:45,2017-10-11 10:13:31,43.297569,-73.678947,,,7.329999923710001,Lane blocked due to accident on I-87 Adirondack Northway Northbound between Exits 17N 17S US-9 Saratoga Rd and Exit 18 County Hwy-28 Main St.,,Adirondack Northway N,R,Queensbury,Warren,NY,12804,US,US/Eastern,KGFL,2017-10-11 09:53:00,55.9,,67.0,30.25,10.0,NNE,8.1,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
356,A-357,2,2018-03-01 16:00:51,2018-03-01 17:05:00,34.861706,-82.276009,34.861706,-82.276009,0.0,Accident on Pelham Rd at Milestone Way.,3400.0,Pelham Rd,L,Greenville,Greenville,SC,29615-4103,US,US/Eastern,KGMU,2018-03-01 14:11:00,59.0,,96.0,29.74,4.0,NNW,6.9,0.03,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
357,A-358,2,2020-11-12 04:41:00,2020-11-12 06:02:13,30.36783,-81.66879,30.38066,-81.67342,0.928,Incident on I-95 NB near LEM TURNER BLVD Left lane blocked.,,FL-115 N,R,Jacksonville,Duval,FL,32206,US,US/Eastern,KCRG,2020-11-12 04:36:00,77.0,77.0,84.0,29.72,10.0,SSE,16.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
358,A-359,2,2018-05-23 11:56:26,2018-05-23 17:56:26,25.87242,-80.20888000000001,25.86642,-80.20858,0.415,At 103rd St/SR-932/Exit 8 - Accident.,,I-95 S,R,Miami,Miami-Dade,FL,33168,US,US/Eastern,KOPF,2018-05-23 11:53:00,84.0,,65.0,30.1,10.0,East,13.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
359,A-360,2,2020-12-19 05:09:45,2020-12-19 06:48:59,37.539156,-77.333116,37.535540000000005,-77.332206,0.255,Incident on DALE ST near ROBERTS AVE Drive with caution.,387.0, Dale St,L,Henrico,Henrico,VA,23075-1607,US,US/Eastern,KRIC,2020-12-19 04:54:00,28.0,28.0,85.0,30.26,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
360,A-361,2,2020-03-11 08:00:57,2020-03-11 08:45:44,30.435011,-84.201233,30.435011,-84.201233,0.0,Accident on Conner Blvd at Planters Ridge Dr.,4700.0,Planters Ridge Dr,L,Tallahassee,Leon,FL,32311-1255,US,US/Eastern,KTLH,2020-03-11 07:53:00,61.0,61.0,97.0,30.11,0.25,CALM,0.0,0.0,Light Drizzle,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
361,A-362,2,2019-06-07 05:22:12,2019-06-07 06:10:06,33.5411,-84.267738,33.5411,-84.267738,0.0,Right hand shoulder blocked due to accident on I-75 Southbound at Exit 228 GA-138.,,I-75 S,R,Stockbridge,Henry,GA,30281,US,US/Eastern,KATL,2019-06-07 05:36:00,70.0,70.0,90.0,28.67,9.0,S,17.0,0.09,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
362,A-363,2,2016-12-21 08:22:00,2016-12-21 14:22:00,39.20583,-76.68930999999999,39.19886,-76.70069000000001,0.777,At I-195 - Accident.,,Baltimore Washington Pkwy S,R,Linthicum Heights,Anne Arundel,MD,21090,US,US/Eastern,KBWI,2016-12-21 07:54:00,28.9,21.9,69.0,30.22,10.0,SW,6.9,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
363,A-364,2,2017-01-11 11:17:13,2017-01-11 11:46:59,29.813528,-95.317154,,,0.01,Accident on Kelley St at Lockwood Dr.,,Lockwood Dr,R,Houston,Harris,TX,77026,US,US/Central,KMCJ,2017-01-11 11:15:00,75.2,,65.0,30.04,9.0,SSW,6.9,,Overcast,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
364,A-365,2,2016-05-20 07:56:19,2016-05-20 13:56:19,39.88358,-75.24481,39.87762,-75.2528,0.591,At PA-291/Exit 12/Exit 13 - Accident.,,Delaware Expy S,R,Philadelphia,Philadelphia,PA,19153,US,US/Eastern,KPHL,2016-05-20 07:54:00,60.1,,47.0,30.27,10.0,NW,6.9,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
365,A-366,3,2019-10-01 16:19:28,2019-10-01 17:34:35,41.843773,-87.9702,41.843773,-87.9702,0.0,Left lane blocked due to accident on I-88 Eastbound at Exit 136 CR-15 Midwest Rd.,,Chicago-Kansas City Expressway E,R,Oak Brook,DuPage,IL,60523,US,US/Central,KMDW,2019-10-01 15:53:00,87.0,87.0,61.0,29.25,10.0,SW,10.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
366,A-367,2,2017-05-30 22:40:02,2017-05-31 04:40:02,41.87688,-88.23516,41.87688,-88.23516,0.0,At IL-38/W Roosevelt Rd - Accident.,1499.0, W Roosevelt Rd,R,West Chicago,DuPage,IL,60185,US,US/Central,KDPA,2017-05-30 22:52:00,60.1,,62.0,29.93,10.0,West,6.9,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
367,A-368,2,2019-05-16 15:36:12,2019-05-16 19:36:12,42.808024,-121.835043,42.75158,-121.83816000000002,3.903,At Egan Springs Rd/Kirk-Braymill Rd - Accident.,44766.0, Highway 97 N,R,Chiloquin,Klamath,OR,97624,US,US/Pacific,KLMT,2019-05-16 15:53:00,53.0,53.0,47.0,25.52,10.0,SSW,22.0,0.0,Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
368,A-369,3,2016-11-11 18:59:51,2016-11-11 19:44:51,32.792156,-96.729103,,,0.01,Slow traffic due to accident on I-30 Westbound at Exit 50A Samuell Blvd.,,US-67 S,R,Dallas,Dallas,TX,75227,US,US/Central,KHQZ,2016-11-11 18:50:00,66.2,,64.0,30.19,10.0,Calm,,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
369,A-370,3,2016-07-29 21:24:19,2016-07-29 22:24:19,34.066146999999994,-117.509277,34.066146999999994,-117.509277,0.0,#1 lane blocked due to accident on I-10 Eastbound at Exit 59 Etiwanda Ave.,,I-10 E,R,Fontana,San Bernardino,CA,92335,US,US/Pacific,KONT,2016-07-29 21:53:00,78.1,,54.0,29.78,10.0,West,6.9,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
370,A-371,2,2020-12-19 13:32:00,2020-12-20 11:49:30,25.945438,-80.186628,25.941334,-80.189985,0.352,Slow traffic on I-95 S from Ives Dairy Rd/203rd St/NE 16th Pl/Exit 16 (I-95) to I-95 (North) (I-95) due to accident.,,I-95 S,R,Miami,Miami-Dade,FL,33179,US,US/Eastern,KHWO,2020-12-19 13:53:00,76.0,76.0,50.0,30.15,10.0,E,10.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
371,A-372,2,2019-11-25 12:45:59,2019-11-25 13:15:07,40.285888,-76.821141,40.285888,-76.821141,0.0,At Union Deposit Rd/Exit 48 - Accident. Lane blocked.,,I-83 S,R,Harrisburg,Dauphin,PA,17109,US,US/Eastern,KCXY,2019-11-25 12:56:00,56.0,56.0,45.0,29.45,10.0,W,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
372,A-373,2,2019-12-30 16:04:13,2019-12-30 17:33:59,38.660194,-121.071808,,,0.0,Accident on El Dorado Hills Blvd at Serrano Pkwy.,,El Dorado Hills Blvd,R,El Dorado Hills,El Dorado,CA,95762,US,US/Pacific,KMHR,2019-12-30 15:50:00,55.0,55.0,63.0,29.97,10.0,CALM,0.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
373,A-374,3,2017-02-06 04:34:01,2017-02-06 10:34:01,33.90214,-118.18644,33.89911,-118.18724,0.214,At Rosecrans Ave - Accident.,,Long Beach Fwy S,R,Paramount,Los Angeles,CA,90723,US,US/Pacific,KLGB,2017-02-06 04:49:00,53.6,,94.0,30.02,3.0,ESE,9.2,0.09,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
374,A-375,2,2019-10-19 12:30:20,2019-10-19 16:30:20,42.14015,-121.88498,42.13656,-121.89698,0.6629999999999999,At Clover Creek Rd - Accident.,11096.0, Highway 66,R,Klamath Falls,Klamath,OR,97601-9257,US,US/Pacific,KLMT,2019-10-19 12:53:00,47.0,39.0,56.0,25.83,10.0,W,24.0,0.0,Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
375,A-376,2,2017-06-21 18:05:54,2017-06-21 19:05:38,28.66403,-81.27516899999999,28.66403,-81.27516899999999,0.0,Accident on Dyson Dr at Tuskawilla Rd.,,Dyson Dr,R,Winter Springs,Seminole,FL,32708,US,US/Eastern,KSFB,2017-06-21 17:53:00,89.1,,65.0,29.99,10.0,SE,13.8,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
376,A-377,4,2018-11-20 14:57:53,2018-11-20 15:27:26,38.33462,-77.49722,38.340959000000005,-77.48964699999999,0.6,Closed at I-95/Warrenton Rd - Road closed due to accident.,,I-95 N,R,Fredericksburg,Stafford,VA,22405,US,US/Eastern,KEZF,2018-11-20 14:55:00,53.6,,55.0,30.0,10.0,NW,11.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
377,A-378,2,2018-05-31 16:49:32,2018-05-31 17:18:34,40.812576,-74.39267,40.812576,-74.39267,0.0,Accident and fallen power cables on NJ-10 Eastbound before County Hwy-632 Ridgedale Ave.,,State Route 10,R,East Hanover,Morris,NJ,07936,US,US/Eastern,KMMU,2018-05-31 16:45:00,69.8,,94.0,29.96,3.0,ENE,4.6,,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
378,A-379,3,2018-03-22 14:52:48,2018-03-22 15:52:29,36.845222,-76.283592,,,1.12999999523,Right hand shoulder closed due to accident on I-264 Eastbound from Exit 8 I-464 to Exits 9 10 City Hall Ave.,,US-460 Alt E,R,Norfolk,Norfolk,VA,23510,US,US/Eastern,KORF,2018-03-22 14:51:00,48.9,,39.0,29.98,10.0,West,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
379,A-380,3,2017-04-03 14:51:28,2017-04-03 15:36:09,33.901752,-118.370316,,,0.01,Right hand shoulder blocked due to accident on I-405 Northbound at Rosecrans Ave.,,W Rosecrans Ave,R,Hawthorne,Los Angeles,CA,90250,US,US/Pacific,KHHR,2017-04-03 14:51:00,62.6,,68.0,29.9,10.0,WSW,11.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
380,A-381,3,2019-08-30 17:42:25,2019-08-30 18:11:09,33.8541,-117.79493,33.8708,-117.74039,3.335,Between CA-90/Imperial Hwy and Weir Canyon Rd/Yorba Linda Blvd - Accident.,,Riverside Fwy E,R,Anaheim,Orange,CA,92807,US,US/Pacific,KFUL,2019-08-30 17:53:00,87.0,87.0,41.0,29.76,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
381,A-382,3,2017-01-16 02:48:13,2017-01-16 08:48:13,41.49366,-94.23755,41.49353,-94.24155,0.207,At Adair Madison Ave - Accident.,,US-6 W,R,Dexter,Madison,IA,50070,US,US/Central,KPRO,2017-01-16 02:55:00,31.3,23.9,100.0,30.15,5.0,East,8.1,,Light Freezing Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
382,A-383,3,2020-04-14 08:57:04,2020-04-14 09:57:04,29.91696,-95.41274,29.91696,-95.41274,0.0,At Mt Houston Rd - Accident. Left lane blocked.,,I-45 S,R,Houston,Harris,TX,77037,US,US/Central,KIAH,2020-04-14 08:53:00,54.0,54.0,72.0,30.05,10.0,NNE,15.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
383,A-384,2,2018-07-25 15:43:33,2018-07-25 16:12:51,45.082928,-93.402077,,,1.29999995232,Accident on US-169 Southbound from County Hwy-130 Brooklyn Blvd to I-694.,,US-169 N,R,Minneapolis,Hennepin,MN,55428,US,US/Central,KMIC,2018-07-25 15:53:00,73.0,,81.0,29.9,10.0,West,4.6,0.21,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
384,A-385,2,2017-06-01 15:04:56,2017-06-01 21:04:56,35.39197,-97.49846,35.39139,-97.49174,0.381,Between I-35/Exit 4 and Pole Rd/Exit 4 - Accident.,,US-62 E,R,Oklahoma City,Oklahoma,OK,73149,US,US/Central,KOKC,2017-06-01 14:52:00,86.0,,40.0,29.94,10.0,ESE,10.4,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
385,A-386,2,2019-01-14 08:56:04,2019-01-14 09:40:40,35.2943,-118.757423,35.2943,-118.757423,0.0,#2 lane blocked due to accident on CA-58 Bakersfield Tehachapi Hwy Eastbound near Exit 127 General Beale Rd.,,CA-58 E,R,Bakersfield,Kern,CA,93307,US,US/Pacific,KBFL,2019-01-14 08:54:00,60.1,,36.0,29.9,10.0,SE,31.1,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
386,A-387,3,2020-11-20 17:20:15,2020-11-20 19:47:07,38.743896,-90.412605,38.743896,-90.412605,0.0,Left lane closed due to accident on I-70 Westbound at Exit 234 MO-180 St Charles Rock Rd.,,Saint Charles Rock Rd,R,Bridgeton,St. Louis County,MO,63044,US,US/Central,KSTL,2020-11-20 16:51:00,64.0,64.0,58.0,29.66,10.0,NNE,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
387,A-388,2,2018-10-28 10:39:11,2018-10-28 11:23:49,37.282066,-121.808708,37.282066,-121.808708,0.0,#2 lane blocked and right hand shoulder blocked due to accident on US-101 Southbound at Exit 380 Hellyer Ave.,,Bayshore Fwy S,R,San Jose,Santa Clara,CA,95111,US,US/Pacific,KRHV,2018-10-28 10:47:00,68.0,,68.0,30.13,10.0,NNW,8.1,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
388,A-389,2,2020-11-01 18:20:00.000000000,2020-11-02 00:59:30.000000000,33.992068,-118.402353,34.003089,-118.411069,0.911,Slow traffic on I-405 from Sepulveda Blvd (I-405) to Washington Blvd/Culver Blvd (I-405) due to accident.,,I-405 N,R,Culver City,Los Angeles,CA,90230,US,US/Pacific,KSMO,2020-11-01 17:51:00,65.0,65.0,87.0,29.86,9.0,SW,3.0,0.0,Fair,False,False,True,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Day
389,A-390,2,2020-02-28 21:40:00,2020-02-29 00:52:24,33.778082,-117.789865,33.778082,-117.789865,0.0,At Newport Ave - Accident.,10648.0, Crawford Canyon Rd,L,Santa Ana,Orange,CA,92705-1419,US,US/Pacific,KSNA,2020-02-28 21:53:00,66.0,66.0,47.0,30.05,10.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
390,A-391,2,2019-11-04 17:39:00,2019-11-04 18:10:49,38.544779,-121.47398,38.544779,-121.47398,0.0,At 12th Ave - Accident.,,CA-99 S,R,Sacramento,Sacramento,CA,95817,US,US/Pacific,KSAC,2019-11-04 17:53:00,62.0,62.0,46.0,29.93,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
391,A-392,2,2019-10-29 10:54:02,2019-10-29 12:23:46,38.550858000000005,-121.422653,38.550858000000005,-121.422653,0.0,Right hand shoulder blocked due to accident on US-50 Westbound at Exit 9 Howe Ave.,,CA-16 W,R,Sacramento,Sacramento,CA,95820,US,US/Pacific,KSAC,2019-10-29 10:53:00,57.0,57.0,32.0,29.97,10.0,N,12.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
392,A-393,3,2018-10-20 15:15:03,2018-10-20 15:44:42,40.83593,-73.870201,40.83593,-73.870201,0.0,Left lane blocked due to accident on I-95 Cross Bronx Expy Southbound at Exit 4B Cross Bronx Expy.,,Cross Bronx Expy E,R,Bronx,Bronx,NY,10472,US,US/Eastern,KLGA,2018-10-20 14:51:00,62.1,,52.0,29.65,10.0,West,11.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
393,A-394,2,2019-04-08 07:55:21,2019-04-08 11:55:21,45.562813,-122.590408,45.562904,-122.590929,0.026,At OR-213/NE 82nd Ave - Accident.,7014.0, NE Killingsworth St,R,Portland,Multnomah,OR,97218-3324,US,US/Pacific,KPDX,2019-04-08 07:53:00,49.0,45.0,97.0,29.97,10.0,ESE,9.0,0.02,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
394,A-395,3,2018-03-09 09:08:53,2018-03-09 15:08:53,47.469190000000005,-122.26836000000002,47.46783,-122.26798,0.096,At Southcenter Blvd/Exit 154 - Accident.,,I-5 S,R,Seattle,King,WA,98168,US,US/Pacific,KBFI,2018-03-09 08:53:00,45.0,40.6,76.0,30.02,10.0,South,8.1,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
395,A-396,4,2018-09-26 04:31:43,2018-09-26 05:01:29,40.888208,-80.723656,40.883117,-80.724271,0.353,Closed at OH-344/OH-164 - Road closed due to accident.,,OH-11 S,R,Leetonia,Columbiana,OH,44431,US,US/Eastern,KBVI,2018-09-26 06:47:00,68.0,,100.0,29.92,10.0,SSW,10.4,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
396,A-397,2,2016-12-14 13:44:24,2016-12-14 14:28:34,25.733028,-80.318649,,,0.01,Right lane blocked due to accident on FL-826 Palmetto Expy Southbound at FL-976 Bird Rd.,,Palmetto Expy S,R,Miami,Miami-Dade,FL,33155,US,US/Eastern,KMIA,2016-12-14 13:53:00,86.0,,59.0,30.02,10.0,South,6.9,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
